Time (Day);ProduktA;ProduktB;ProduktC;ProduktD;
1116;22;18;8;12;
1117;22;18;8;12;
1118;22;18;8;12;
1119;22;18;8;12;
1120;22;18;8;12;
1121;22;18;8;12;
1122;22;18;8;12;
1123;22;18;8;12;
1124;22;18;8;12;
1125;22;18;8;12;
1126;22;18;8;12;
1127;22;18;8;12;
1128;22;18;8;12;
1129;22;18;8;12;
1130;22;18;8;12;
1131;22;18;8;12;
1132;22;18;8;12;
1133;22;18;8;12;
1134;22;18;8;12;
1135;22;18;8;12;
1136;22;18;8;12;
1137;22;18;8;12;
1138;22;18;8;12;
1139;22;18;8;12;
1140;22;18;8;12;
1141;22;18;8;12;
1142;22;18;8;12;
1143;22;18;8;12;
1144;22;18;8;12;
1145;22;18;8;12;
1146;22;18;8;12;
1147;22;18;8;12;
1148;22;18;8;12;
1149;22;18;8;12;
1150;22;18;8;12;
1151;22;18;8;12;
1152;22;18;8;12;
1153;22;18;8;12;
1154;22;18;8;12;
1155;22;18;8;12;
1156;22;18;8;12;
1157;22;18;8;12;
1158;22;18;8;12;
1159;22;18;8;12;
1160;22;18;8;12;
1161;22;18;8;12;
1162;22;18;8;12;
1163;22;18;8;12;
1164;22;18;8;12;
1165;22;18;8;12;
1166;22;18;8;12;
1167;22;18;8;12;
1168;22;18;8;12;
1169;22;18;8;12;
1170;22;18;8;12;
1171;22;18;8;12;
1172;22;18;8;12;
1173;22;18;8;12;
1174;22;18;8;12;
1175;22;18;8;12;
1176;22;18;8;12;
1177;22;18;8;12;
1178;22;18;8;12;
1179;22;18;8;12;
1180;22;18;8;12;
1181;22;18;8;12;
1182;22;18;8;12;
1183;22;18;8;12;
1184;22;18;8;12;
1185;22;18;8;12;
1186;22;18;8;12;
1187;22;18;8;12;
1188;22;18;8;12;
1189;22;18;8;12;
1190;22;18;8;12;
1191;22;18;8;12;
1192;22;18;8;12;
1193;22;18;8;12;
1194;22;18;8;12;
1195;22;18;8;12;
1196;22;18;8;12;
1197;22;18;8;12;
1198;22;18;8;12;
1199;22;18;8;12;
1200;22;18;8;12;
1201;22;18;8;12;
1202;22;18;8;12;
1203;22;18;8;12;
1204;22;18;8;12;
1205;22;18;8;12;
1206;22;18;8;12;
1207;22;18;8;12;
1208;22;18;8;12;
1209;22;18;8;12;
1210;22;18;8;12;
1211;22;18;8;12;
1212;22;18;8;12;
1213;22;18;8;12;
1214;22;18;8;12;
1215;22;18;8;12;
1216;22;18;8;12;
1217;22;18;8;12;
1218;22;18;8;12;
1219;22;18;8;12;
1220;22;18;8;12;
1221;22;18;8;12;
1222;22;18;8;12;
1223;22;18;8;12;
1224;22;18;8;12;
1225;22;18;8;12;
1226;22;18;8;12;
1227;22;18;8;12;
1228;22;18;8;12;
1229;22;18;8;12;
1230;22;18;8;12;
1231;22;18;8;12;
1232;22;18;8;12;
1233;22;18;8;12;
